tmdb_id,keywords
43230,"[{'id': 1815, 'name': 'atomic bomb'}, {'id': 3243, 'name': 'flying saucer'}, {'id': 9678, 'name': 'mind control'}, {'id': 10891, 'name': 'giant robot'}, {'id': 14909, 'name': 'alien invasion'}, {'id': 41594, 'name': 'electricity'}, {'id': 233325, 'name': 'energy absorption'}]"
65632,"[{'id': 12100, 'name': 'fictional game show'}]"
125795,"[{'id': 7464, 'name': 'alcoholism'}]"
594,"[{'id': 242, 'name': 'new york'}, {'id': 822, 'name': 'airport'}, {'id': 1459, 'name': 'marriage proposal'}, {'id': 1638, 'name': 'translation'}, {'id': 1846, 'name': 'craftsman'}, {'id': 2080, 'name': 'stewardess'}, {'id': 2173, 'name': 'illegal immigration'}, {'id': 2568, 'name': 'language barrier'}, {'id': 3013, 'name': 'jfk international airport'}, {'id': 3014, 'name': 'immigration law'}, {'id': 3015, 'name': 'fast food restaurant'}, {'id': 3016, 'name': 'security camera'}, {'id': 3017, 'name': 'jazz musician'}, {'id': 3018, 'name': 'saxophonist'}, {'id': 3019, 'name': 'autograph'}, {'id': 3022, 'name': 'passport'}, {'id': 3023, 'name': 'eastern europe'}, {'id': 6054, 'name': 'friendship'}]"
424722,"[{'id': 1465, 'name': 'loss of family'}, {'id': 11268, 'name': 'psychologist'}, {'id': 11612, 'name': 'hospital'}, {'id': 13063, 'name': 'car accident'}]"
53021,"[{'id': 5423, 'name': 'piano teacher'}, {'id': 9639, 'name': 'playboy'}]"
174311,"[{'id': 5570, 'name': 'christmas tree'}, {'id': 10332, 'name': 'salesman'}, {'id': 179368, 'name': 'french canadian'}]"
293487,[]
291868,"[{'id': 3432, 'name': 'bangkok'}, {'id': 6038, 'name': 'marriage'}, {'id': 11093, 'name': 'parenthood'}, {'id': 11614, 'name': 'filmmaker'}, {'id': 33490, 'name': 'filmmaking'}, {'id': 187056, 'name': 'woman director'}]"
191874,"[{'id': 11728, 'name': 'burglary'}, {'id': 155331, 'name': 'jewel'}, {'id': 155435, 'name': 'insurance investigator'}, {'id': 208508, 'name': 'murder plot'}]"
150897,"[{'id': 2064, 'name': 'overweight'}, {'id': 2334, 'name': 'nightclub'}, {'id': 3182, 'name': 'seduction'}, {'id': 3429, 'name': 'diet'}, {'id': 9986, 'name': 'crush'}, {'id': 11663, 'name': 'camp'}, {'id': 13005, 'name': 'doctor'}, {'id': 13130, 'name': 'teenager'}, {'id': 33452, 'name': 'trilogy'}, {'id': 33513, 'name': 'desire'}, {'id': 192606, 'name': 'nutrition'}]"
156022,"[{'id': 417, 'name': 'corruption'}, {'id': 782, 'name': 'assassin'}, {'id': 1562, 'name': 'hostage'}, {'id': 1812, 'name': 'fbi'}, {'id': 2708, 'name': 'hitman'}, {'id': 2808, 'name': 'russian'}, {'id': 3016, 'name': 'security camera'}, {'id': 4426, 'name': 'sadism'}, {'id': 7002, 'name': 'vigilante'}, {'id': 9740, 'name': 'sociopath'}, {'id': 9748, 'name': 'revenge'}, {'id': 9937, 'name': 'suspense'}, {'id': 10291, 'name': 'organized crime'}, {'id': 10292, 'name': 'gore'}, {'id': 13142, 'name': 'gangster'}, {'id': 14819, 'name': 'violence'}, {'id': 15048, 'name': 'teenage prostitute'}, {'id': 15248, 'name': 'commando'}, {'id': 15271, 'name': 'interrogation'}, {'id': 18420, 'name': 'surveillance'}, {'id': 162380, 'name': 'ex soldier'}, {'id': 163810, 'name': 'faked death'}, {'id': 167104, 'name': 'loner'}, {'id': 167164, 'name': 'call girl'}, {'id': 175056, 'name': 'black ops'}, {'id': 188955, 'name': 'hand to hand combat'}, {'id': 209525, 'name': 'mysterious past'}]"
102855,"[{'id': 187056, 'name': 'woman director'}]"
425961,[]
10341,"[{'id': 3376, 'name': 'satellite'}, {'id': 167043, 'name': 'road movie'}]"
48243,[]
84207,"[{'id': 378, 'name': 'prison'}, {'id': 10333, 'name': 'stalking'}, {'id': 11036, 'name': 'obsessive compulsive disorder'}]"
28423,"[{'id': 1299, 'name': 'monster'}, {'id': 1992, 'name': 'professor'}, {'id': 9748, 'name': 'revenge'}, {'id': 13142, 'name': 'gangster'}, {'id': 189115, 'name': 'invisibility'}, {'id': 205731, 'name': 'invisible woman'}]"
79827,"[{'id': 12425, 'name': 'racism'}]"
26879,"[{'id': 188583, 'name': 'beach movie'}]"
12770,"[{'id': 642, 'name': 'robbery'}, {'id': 5090, 'name': 'fool'}, {'id': 5948, 'name': 'studies'}, {'id': 6095, 'name': 'house'}, {'id': 6464, 'name': 'uncle'}, {'id': 10183, 'name': 'independent film'}, {'id': 10594, 'name': 'money'}]"
27573,"[{'id': 801, 'name': 'bounty hunter'}, {'id': 163758, 'name': 'ex-husband ex-wife relationship'}]"
83235,"[{'id': 3537, 'name': 'orchestra'}, {'id': 185863, 'name': 'carefree'}, {'id': 197919, 'name': 'tbilisi'}]"
26444,"[{'id': 1329, 'name': 'canada'}, {'id': 3593, 'name': 'wilderness'}, {'id': 10349, 'name': 'survival'}]"
224339,"[{'id': 189931, 'name': 'guilty conscience'}]"
94529,"[{'id': 3301, 'name': 'suspicion'}, {'id': 9826, 'name': 'murder'}, {'id': 10329, 'name': 'wealth'}, {'id': 155881, 'name': 'estate'}]"
61312,"[{'id': 738, 'name': 'sexuality'}, {'id': 2340, 'name': 'paranoia'}, {'id': 4434, 'name': 'interview'}, {'id': 5654, 'name': 'discussion'}, {'id': 6007, 'name': 'media'}, {'id': 6083, 'name': 'politician'}, {'id': 9682, 'name': 'history'}, {'id': 11937, 'name': 'conservative'}, {'id': 14530, 'name': 'director'}, {'id': 14905, 'name': 'britain'}, {'id': 179428, 'name': 'censorship'}]"
376599,[]
11304,"[{'id': 321, 'name': 'terror'}, {'id': 2733, 'name': 'firemen'}, {'id': 5597, 'name': 'war on terror'}]"
18510,"[{'id': 1462, 'name': 'samurai'}, {'id': 9663, 'name': 'sequel'}, {'id': 9826, 'name': 'murder'}, {'id': 10157, 'name': 'zatoichi'}]"
91926,"[{'id': 828, 'name': 'waitress'}, {'id': 9826, 'name': 'murder'}]"
36003,[]
52116,[]
393764,"[{'id': 254, 'name': 'france'}, {'id': 1228, 'name': '1970s'}, {'id': 11860, 'name': 'fish out of water'}, {'id': 12425, 'name': 'racism'}]"
57597,"[{'id': 9663, 'name': 'sequel'}, {'id': 9748, 'name': 'revenge'}, {'id': 9951, 'name': 'alien'}, {'id': 10183, 'name': 'independent film'}]"
84567,[]
142808,[]
8996,"[{'id': 2139, 'name': 'russia'}, {'id': 2349, 'name': 'german'}, {'id': 2652, 'name': 'nazis'}, {'id': 4446, 'name': 'hitler youth'}, {'id': 11508, 'name': 'jewish'}, {'id': 187056, 'name': 'woman director'}, {'id': 208079, 'name': 'jewish boy'}]"
56332,[]
81400,"[{'id': 167043, 'name': 'road movie'}]"
62368,[]
241261,[]
213587,"[{'id': 8029, 'name': 'drama'}, {'id': 9914, 'name': 'slice of life'}, {'id': 10683, 'name': 'coming of age'}, {'id': 193319, 'name': 'broken family'}]"
9598,"[{'id': 3020, 'name': 'sheep'}, {'id': 4931, 'name': 'pig'}, {'id': 5608, 'name': 'affection'}, {'id': 8082, 'name': 'piglet'}, {'id': 11115, 'name': 'heroism'}, {'id': 11477, 'name': 'talking animal'}, {'id': 18013, 'name': 'separation'}, {'id': 33671, 'name': 'german shepherd'}, {'id': 158019, 'name': 'grandson'}, {'id': 206052, 'name': 'talking pig'}]"
53410,[]
39957,"[{'id': 1646, 'name': 'autism'}, {'id': 2215, 'name': 'hurricane'}, {'id': 4809, 'name': 'tiger'}, {'id': 9937, 'name': 'suspense'}, {'id': 18029, 'name': 'trapped'}, {'id': 158130, 'name': 'animal attack'}]"
9612,"[{'id': 1603, 'name': 'extraterrestrial technology'}, {'id': 4862, 'name': 'alien life-form'}, {'id': 6968, 'name': 'space invasion'}]"
34098,"[{'id': 223059, 'name': 'animal horror'}]"
34182,"[{'id': 6165, 'name': 'historical figure'}, {'id': 187056, 'name': 'woman director'}]"
44826,"[{'id': 295, 'name': 'library'}, {'id': 1507, 'name': 'clock'}, {'id': 2793, 'name': 'film director'}, {'id': 2849, 'name': 'key'}, {'id': 4290, 'name': 'toy'}, {'id': 5202, 'name': 'boy'}, {'id': 9673, 'name': 'love'}, {'id': 13014, 'name': 'orphan'}, {'id': 14544, 'name': 'robot'}, {'id': 14545, 'name': 'automaton'}, {'id': 18028, 'name': 'hiding'}, {'id': 33490, 'name': 'filmmaking'}, {'id': 41372, 'name': 'leg brace'}, {'id': 156149, 'name': 'doberman'}, {'id': 209714, 'name': '3d'}]"
94996,"[{'id': 237, 'name': 'gay'}, {'id': 2483, 'name': 'nudity'}, {'id': 6435, 'name': 'webcam'}, {'id': 11615, 'name': 'internet'}]"
22642,"[{'id': 2276, 'name': 'talent'}, {'id': 2679, 'name': 'artist'}, {'id': 6553, 'name': 'beatnik'}, {'id': 9826, 'name': 'murder'}, {'id': 12438, 'name': 'sculpture'}, {'id': 233450, 'name': 'proto-slasher'}]"
33914,"[{'id': 1299, 'name': 'monster'}, {'id': 10226, 'name': 'neighbor'}, {'id': 11336, 'name': 'young boy'}]"
124423,"[{'id': 4062, 'name': 'skeleton'}, {'id': 4078, 'name': 'ghost ship'}, {'id': 156318, 'name': 'bats'}, {'id': 181385, 'name': 'freighter'}, {'id': 191485, 'name': 'coastal village'}]"
54794,"[{'id': 255, 'name': 'male nudity'}, {'id': 596, 'name': 'adultery'}, {'id': 9673, 'name': 'love'}, {'id': 13090, 'name': 'briefs'}, {'id': 13161, 'name': 'towel'}]"
75950,"[{'id': 4344, 'name': 'musical'}]"
37516,"[{'id': 1936, 'name': 'blackmail'}, {'id': 9937, 'name': 'suspense'}, {'id': 15009, 'name': 'criminal'}, {'id': 196742, 'name': 'small time thugs'}]"
84060,"[{'id': 15098, 'name': 'great white shark'}]"
157161,[]
25059,[]
74436,[]
236808,"[{'id': 6152, 'name': 'supernatural'}, {'id': 13028, 'name': 'writer'}]"
27191,"[{'id': 291, 'name': 'circus'}, {'id': 41585, 'name': 'travelling circus'}]"
158431,"[{'id': 534, 'name': 'mexico'}, {'id': 1556, 'name': 'texas'}, {'id': 10092, 'name': 'mystery'}, {'id': 10685, 'name': 'escape'}, {'id': 11112, 'name': 'search'}, {'id': 15234, 'name': 'convict'}, {'id': 18034, 'name': 'desert'}, {'id': 33461, 'name': 'diamond'}, {'id': 157155, 'name': 'explorer'}]"
190883,[]
9924,"[{'id': 3088, 'name': 'bodyguard'}, {'id': 3531, 'name': 'special car'}, {'id': 4480, 'name': 'business man'}, {'id': 4562, 'name': 'rapper'}]"
130272,[]
23668,"[{'id': 6149, 'name': 'police'}, {'id': 15321, 'name': 'police station'}, {'id': 161307, 'name': 'bronx'}, {'id': 189574, 'name': 'evil man'}, {'id': 207967, 'name': 'police protagonist'}]"
31353,[]
27085,"[{'id': 2041, 'name': 'island'}, {'id': 12616, 'name': 'dinosaur'}, {'id': 156217, 'name': 'u boat'}, {'id': 161511, 'name': 'edgar rice burroughs'}]"
160704,"[{'id': 470, 'name': 'spy'}, {'id': 10586, 'name': 'korea'}, {'id': 158538, 'name': 'north korea'}, {'id': 158540, 'name': 'south korea'}]"
25866,[]
139455,"[{'id': 175388, 'name': 'killer santa claus'}, {'id': 186463, 'name': 'holiday horror'}, {'id': 186466, 'name': 'christmas horror'}]"
56943,"[{'id': 187056, 'name': 'woman director'}]"
192990,[]
104935,"[{'id': 572, 'name': 'sex'}, {'id': 596, 'name': 'adultery'}, {'id': 703, 'name': 'detective'}, {'id': 2708, 'name': 'hitman'}, {'id': 195648, 'name': 'narcotics'}]"
124633,"[{'id': 449, 'name': 'yugoslavia'}, {'id': 1900, 'name': 'immigration'}, {'id': 2355, 'name': 'american dream'}, {'id': 7492, 'name': 'serbia'}]"
24964,[]
119634,[]
16075,[]
378236,"[{'id': 207468, 'name': 'app'}, {'id': 229979, 'name': 'emoji'}, {'id': 229980, 'name': 'smartphone'}]"
35304,"[{'id': 1415, 'name': 'small town'}, {'id': 1775, 'name': 'demonstration'}, {'id': 4459, 'name': 'vegetarian'}, {'id': 11718, 'name': 'feminist'}, {'id': 187056, 'name': 'woman director'}]"
57088,[]
21629,"[{'id': 9777, 'name': 'escape from prison'}, {'id': 10325, 'name': 'mistaken identity'}, {'id': 11860, 'name': 'fish out of water'}, {'id': 12662, 'name': 'wrongful imprisonment'}]"
283127,[]
3716,"[{'id': 65, 'name': 'holiday'}, {'id': 1670, 'name': 'sun'}, {'id': 1847, 'name': 'istanbul'}, {'id': 2642, 'name': 'solar eclipse'}, {'id': 3306, 'name': 'highway'}, {'id': 13088, 'name': 'summer'}, {'id': 14714, 'name': 'summer vacation'}, {'id': 33885, 'name': 'car'}, {'id': 164713, 'name': 'hamburg germany'}, {'id': 206977, 'name': 'hitchhike'}]"
46756,"[{'id': 9887, 'name': 'surrealism'}, {'id': 12394, 'name': 'chainsaw'}]"
86267,[]
89785,"[{'id': 209966, 'name': 'new german cinema'}]"
28520,"[{'id': 10183, 'name': 'independent film'}]"
323384,"[{'id': 2618, 'name': 'miracle'}, {'id': 6150, 'name': 'faith'}, {'id': 14760, 'name': 'scientist'}, {'id': 15300, 'name': 'father daughter relationship'}, {'id': 156810, 'name': 'science'}, {'id': 169075, 'name': 'dead parent'}, {'id': 197880, 'name': 'believe'}, {'id': 225179, 'name': 'emotional'}, {'id': 228384, 'name': 'female scientist'}, {'id': 228422, 'name': 'heartwarming'}]"
83345,[]
53670,"[{'id': 9937, 'name': 'suspense'}]"
42618,"[{'id': 978, 'name': 'broken engagement'}, {'id': 3447, 'name': 'charity'}, {'id': 6562, 'name': 'celebrity'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 10703, 'name': 'tragic love'}, {'id': 155513, 'name': 'dancehall girl'}, {'id': 165317, 'name': 'based on movie'}]"
221861,"[{'id': 167584, 'name': 'aspen colorado'}]"
31896,"[{'id': 187056, 'name': 'woman director'}]"
193321,"[{'id': 596, 'name': 'adultery'}, {'id': 965, 'name': 'age difference'}, {'id': 3458, 'name': 'bartender'}, {'id': 3776, 'name': 'officer'}, {'id': 10061, 'name': 'dysfunctional marriage'}, {'id': 11436, 'name': 'redemption'}, {'id': 14720, 'name': 'love affair'}, {'id': 14744, 'name': 'english'}, {'id': 33632, 'name': 'apartment'}, {'id': 155503, 'name': 'bookie'}, {'id': 158390, 'name': 'landlady'}, {'id': 188991, 'name': 'drunkenness'}]"
1908,"[{'id': 6083, 'name': 'politician'}, {'id': 10508, 'name': 'teacher'}, {'id': 10909, 'name': 'lawyer'}, {'id': 11038, 'name': 'trial'}, {'id': 33519, 'name': 'courtroom'}, {'id': 34152, 'name': 'evolution'}, {'id': 156810, 'name': 'science'}, {'id': 165803, 'name': 'telephone call '}, {'id': 171497, 'name': 'rhetoric'}, {'id': 196497, 'name': 'scopes monkey trial'}, {'id': 207968, 'name': 'judiciary'}, {'id': 214780, 'name': 'courtroom drama'}]"
69870,[]
23508,"[{'id': 2968, 'name': 'grave'}, {'id': 3571, 'name': 'crucifixion'}, {'id': 4397, 'name': 'kanibalismus'}, {'id': 8041, 'name': 'sao paulo'}]"
145902,[]
222731,"[{'id': 18068, 'name': 'teenage boy'}, {'id': 156799, 'name': 'vermont'}, {'id': 207583, 'name': 'actress'}]"
299104,[]
301224,"[{'id': 3094, 'name': 'australian'}, {'id': 4278, 'name': 'invasion'}, {'id': 4565, 'name': 'dystopia'}, {'id': 194713, 'name': 'post nuclear'}]"
14606,"[{'id': 2708, 'name': 'hitman'}, {'id': 4553, 'name': 'black humor'}, {'id': 7397, 'name': 'bakery'}, {'id': 11004, 'name': 'rural setting'}]"
159810,[]
52432,"[{'id': 904, 'name': 'pennsylvania'}, {'id': 1415, 'name': 'small town'}, {'id': 4344, 'name': 'musical'}]"
39262,"[{'id': 2904, 'name': 'mummy'}, {'id': 41586, 'name': 'archaeologist'}, {'id': 155730, 'name': 'hammer horror'}, {'id': 156081, 'name': 'tomb'}]"
53500,[]
129405,[]
27456,"[{'id': 195402, 'name': 'film noir'}]"
55125,"[{'id': 7492, 'name': 'serbia'}]"
130593,"[{'id': 187056, 'name': 'woman director'}]"
138273,[]
17445,"[{'id': 849, 'name': 'dc comics'}, {'id': 9715, 'name': 'superhero'}, {'id': 163455, 'name': 'super powers'}, {'id': 187056, 'name': 'woman director'}]"
116973,[]
173912,"[{'id': 14534, 'name': 'relationship'}]"
58311,[]
370234,"[{'id': 422, 'name': 'vietnam veteran'}, {'id': 428, 'name': 'nurse'}, {'id': 2689, 'name': 'dementia'}, {'id': 2971, 'name': 'grandfather granddaughter relationship'}, {'id': 6027, 'name': 'music'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 10024, 'name': 'psychopathic killer'}, {'id': 14831, 'name': 'stabbing'}, {'id': 157769, 'name': 'stroke'}]"
240154,"[{'id': 11800, 'name': 'mockumentary'}, {'id': 12396, 'name': 'hollywood'}, {'id': 196064, 'name': 'life coach'}]"
